,FI,TER,Teerijärvi (Terjärv),Teerijarvi (Terjarv),12,AF,--3-----,1307,,6332N 02330E,
,FI,TEI,Teijo,Teijo,19,AF,1-------,1401,,,
,FI,TNL,Tenala,Tenala,18,RL,-----6--,1401,,6004N 02318E,
,FI,swe_TER,Terjärv (Teerijärvi),Terjarv (Teerijarvi),12,AF,--3-----,1307,,6332N 02330E,
,FI,TTL,Terttila,Terttila,19,RL,-----6--,1401,,6033N 02333E,
,FI,TRJ,Tervajoki,Tervajoki,12,RL,-23-----,1307,,6300N 02208E,
,FI,TRK,Tervakoski,Tervakoski,06,AF,--3-----,1401,QVS,6048N 02437E,
,FI,TVM,Tervalampi,Tervalampi,18,AA,--3-----,1801,,6020N 02426E,
,FI,TRV,Tervola,Tervola,10,RL,--3-----,1307,,6650N 02448E,
,FI,TSD,Tervsund,Tervsund,,RL,1-------,1107,,6015N 02219E,
,FI,TJO,Tessjö (Tesjoki),Tessjo (Tesjoki),18,RL,1-------,1401,,6028N 02619E,
,FI,TES,Tessvär,Tessvar,19,RL,1-3-----,1401,,6003N 02254E,
,FI,TEU,Teuva,Teuva,03,AA,--3-----,1601,,6229N 02144E,
,FI,TKK,Tikkakoski,Tikkakoski,08,RQ,--3--6--,1307,,6224N 02538E,
,FI,TKR,Tikkurila (Dickursby),Tikkurila (Dickursby),18,RL,-23-----,1401,,6018N 02502E,
,FI,TOH,Tohmajärvi,Tohmajarvi,13,RL,--3-----,1807,,6211N 03023E,
,FI,TLP,Toholampi,Toholampi,07,AA,--3-----,1601,,6346N 02415E,
,FI,TJA,Toijala,Toijala,11,RL,-23-----,1401,,,
,FI,swe_TOK,Tolkis (Tolkkinen),Tolkis (Tolkkinen),18,AI,1-------,1401,,6020N 02535E,
,FI,TOK,Tolkkinen (Tolkis),Tolkkinen (Tolkis),18,AI,1-------,1401,,6020N 02535E,
+,FI,TOL,Tolosenmaki,Tolosenmaki,13,AA,--3-----,1907,,6208N 03004E,
,FI,swe_TOR,Torneå (Tornio),Tornea (Tornio),10,AI,1-------,1401,,6551N 02411E,
,FI,TOR,Tornio (Torneå),Tornio (Tornea),10,AI,1-------,1401,,6551N 02411E,
,FI,TOT,Tottesund,Tottesund,12,RL,1-------,1307,,6314N 02203E,
,FI,TRA,Träsk,Trask,01,RL,--3-----,1307,,6013N 02120E,
,FI,swe_JVP,Träskända (Järvenpää),Traskanda (Jarvenpaa),18,AF,--3-----,1401,,6014N 02442E,
,FI,TUK,Tuhkakylä,Tuhkakyla,,RL,--3-----,1301,,6402N 02806E,
,FI,TUP,Tupavuori,Tupavuori,19,AF,--3-----,1401,,6028N 02204E,
+,FI,TUO,Tupos,Tupos,14,AA,--3-----,1907,,6452N 02528E,
,FI,TRI,Turenki,Turenki,06,RL,-23-----,1401,,6055N 02438E,
,FI,TKU,Turku (Åbo),Turku (Abo),19,AI,1-34----,1307,,6027N 02217E,
,FI,TSA,Tursa,Tursa,11,RL,--3-----,1307,,6106N 02318E,
,FI,FAL,Turtola,Turtola,10,RL,-----6--,1307,,6639N 02359E,
,FI,TUR,Tuuri,Tuuri,03,RL,-----6--,1401,,6236N 02345E,
,FI,TUU,Tuusula,Tuusula,18,RL,--3-----,1401,,6024N 02502E,
,FI,TVA,Tvärminne,Tvarminne,18,RL,1-3-----,1401,,5950N 02311E,
,FI,TY5,Tyrnävä,Tyrnava,14,RL,--3-----,1407,,6446N 02539E,
,FI,TOJ,Töjby,Tojby,12,RL,1-3-----,1307,,6239N 02110E,
,FI,swe_TVS,Tövsala (Taivassalo),Tovsala (Taivassalo),19,AI,1-------,1401,,6034N 02136E,
,FI,UIM,Uimaharju,Uimaharju,13,AF,123-----,1307,,6254N 03014E,
,FI,swe_OUL,Uleåborg (Oulu),Uleaborg (Oulu),14,AI,1234----,1307,,6501N 02528E,
,FI,ULV,Ulvila,Ulvila,17,RL,123-----,1307,,6126N 02153E,
,FI,URI,Urajärvi,Urajarvi,16,RL,--3-----,1401,,6108N 02547E,
,FI,URA,Urjala,Urjala,11,RL,--3-----,1307,,6105N 02332E,
,FI,USK,Uskila,Uskila,11,RL,1-3-----,1401,,6114N 02415E,
,FI,UTS,Utsjoki,Utsjoki,10,AC,--3----B,1401,,6953N 02700E,
,FI,UKT,Utti,Utti,09,AA,--3-----,1601,,6053N 02656E,
,FI,UUK,Uukuniemi,Uukuniemi,02,AC,--3----B,1401,,6147N 03001E,
,FI,UUS,Uusi-Valamo/Heinävesi,Uusi-Valamo/Heinavesi,04,RQ,1-3-----,1401,,,
,FI,UKP,Uusikaarlepyy (Nykarleby),Uusikaarlepyy (Nykarleby),12,AI,1-------,1401,,6332N 02232E,
,FI,UKI,Uusikaupunki (Nystad),Uusikaupunki (Nystad),19,AI,1-------,1401,,6048N 02125E,
,FI,VAJ,Vaajakoski,Vaajakoski,08,AF,--3-----,1401,,6216N 02554E,
,FI,VLA,Vaalimaa,Vaalimaa,09,AC,--3----B,1401,,6035N 02749E,
,FI,VAA,Vaasa (Vasa),Vaasa (Vasa),12,AI,1-34----,1307,,6306N 02136E,
,FI,VTO,Vahto,Vahto,19,RL,--3-----,1307,,6036N 02218E,
,FI,VAI,Vainikkala,Vainikkala,02,AF,-2-----B,1401,,,
,FI,VKK,Valkeakoski,Valkeakoski,11,AF,--3-----,1401,QVK,6116N 02402E,
,FI,VAL,Valkeala,Valkeala,09,RL,--3-----,1401,,6057N 02648E,
,FI,VKO,Valko (Valkom),Valko (Valkom),18,AC,1-3-----,1401,,,
,FI,swe_VKO,Valkom (Valko),Valkom (Valko),18,AC,1-3-----,1401,,,
,FI,VAM,Vammala,Vammala,11,AF,--3-----,1401,,,
,FI,swe_VAT,Vanda (Vantaa),Vanda (Vantaa),18,AC,--34---B,1401,,6018N 02451E,
,FI,VNA,Vanhalinna,Vanhalinna,19,RL,-23--6--,1307,,6028N 02222E,
,FI,VAT,Vantaa (Vanda),Vantaa (Vanda),18,AC,--34---B,1401,,6018N 02451E,
,FI,VJK,Varjakka,Varjakka,14,RL,1-------,1307,,6454N 02508E,
,FI,VRK,Varkaus,Varkaus,15,AC,1234---B,1307,,6219N 02754E,
,FI,FAK,Varpaisjärvi,Varpaisjarvi,15,RL,-----6--,1307,,6322N 02745E,
,FI,VIR,Varpuniemi (Kello),Varpuniemi (Kello),10,RL,1-3-----,1307,,6405N 02824E,
,FI,VRT,Vartius,Vartius,05,AC,-23----B,1401,,6430N 02959E,
,FI,VAR,Vartsala,Vartsala,19,RL,1-3-----,1307,,6020N 02300E,
,FI,swe_VAA,Vasa (Vaasa),Vasa (Vaasa),12,AI,1-34----,1307,,6306N 02136E,
,FI,VKI,Vaskiluoto,Vaskiluoto,12,RL,--3-----,1307,,6305N 02132E,
,FI,WAS,Vasklot (Vaskiluoto),Vasklot (Vaskiluoto),12,RL,1-3-----,1307,,6306N 02134E,
,FI,XX6,Vehkajärvi,Vehkajarvi,11,AA,--3-----,1601,,6129N 02452E,
,FI,VKA,Veikkola,Veikkola,18,RL,--3-----,1401,,6017N 02425E,
,FI,VEI,Veitsiluoto,Veitsiluoto,10,RL,1-------,1307,,6541N 02438E,
,FI,VKF,Vekaranjärvi,Vekaranjarvi,09,AA,--3-----,1601,,6105N 02658E,
,FI,VEL,Velkua,Velkua,19,AF,1-------,1401,,6028N 02140E,
+,FI,VSH,Vesilahti,Vesilahti,19,AA,--3-----,1907,,6119N 02337E,
,FI,VES,Vessölandet,Vessolandet,10,RQ,--3-----,1307,,6017N 02544E,
,FI,VAS,Vestlax,Vestlax,19,RL,1-3-----,1307,,6005N 02246E,
,FI,VET,Veteli (Vetil),Veteli (Vetil),07,RL,--3-----,1307,,6329N 02347E,
,FI,VIE,Vieremä,Vierema,15,RL,-----6--,1307,,6345N 02701E,
,FI,VMA,Vierumäki,Vierumaki,16,RL,-23-----,1401,,6107N 02556E,
,FI,VTV,Vihtavuori,Vihtavuori,08,RL,--3-----,1401,,6222N 02554E,
,FI,VHI,Vihti (Vichtis),Vihti (Vichtis),18,RL,--3-----,1401,,6025N 02419E,
,FI,VIA,Viiala,Viiala,11,RL,--3-----,1307,,6113N 02347E,
,FI,VSI,Viitasaari,Viitasaari,08,RQ,--3-----,1307,,6304N 02551E,
,FI,JKK,Viljakkala,Viljakkala,,RL,--3-----,1301,,6142N 02316E,
,FI,swe_LPP,Villmanstrand (Lappeenranta),Villmanstrand (Lappeenranta),02,AC,1234---B,1307,,6103N 02811E,
,FI,VLH,Villähde,Villahde,16,RL,-23-----,1401,,6057N 02548E,
,FI,VPU,Vilppula,Vilppula,11,RL,-23-----,1307,,6201N 02431E,
,FI,FAJ,Vimpeli,Vimpeli,03,RL,-----6--,1307,,6309N 02348E,
,FI,VNI,Vinkkilä,Vinkkila,03,RL,-23-----,1307,,6041N 02143E,
,FI,VLI,Virolahti,Virolahti,09,AF,--3-----,1401,,6035N 02742E,
,FI,VRA,Virrat (Virdois),Virrat (Virdois),11,RL,123-----,1307,,6214N 02345E,
,FI,VOI,Voikka,Voikka,09,AA,--3-----,1601,,6056N 02637E,
,FI,N8V,Voltti,Voltti,03,RL,--3-----,1501,,6317N 02250E,
,FI,VOR,Vora,Vora,12,RL,--3-----,1707,,6308N 02215E,
,FI,VUO,Vuokatti,Vuokatti,14,RL,-23--6--,1307,,6407N 02815E,
,FI,VKT,Vuoksen Terminal,Vuoksen Terminal,02,RL,123-----,1401,,6113N 02849E,
,FI,VJI,Vuolijoki,Vuolijoki,14,RL,--3-----,1307,,6411N 02701E,
,FI,VSS,Vuosaari (Nordsjö),Vuosaari (Nordsjo),18,RL,1-------,1401,,6013N 02511E,
,FI,VLS,Värtsilä,Vartsila,13,RL,-----6--,1401,,6212N 03036E,
,FI,VTF,Västanfjärd,Vastanfjard,19,RL,1-3-----,1307,,6003N 02239E,
,FI,VKY,Vääksy,Vaaksy,16,RL,--3-----,1401,,6111N 02533E,
,FI,VRD,Vårdö,Vardo,01,RL,--3-----,1707,,6015N 02023E,
+,FI,YLA,Ylane,Ylane,19,AA,--3-----,1907,,6053N 02225E,
,FI,YRA,Ylihärmä,Yliharma,03,RL,-23-----,1307,,6308N 02246E,
,FI,YLK,Ylikiiminki,Ylikiiminki,14,AA,--3-----,1801,,6502N 02607E,
,FI,YMU,Ylimarkku (Övermark),Ylimarkku (Overmark),12,RL,--3-----,1307,,6237N 02128E,
,FI,YSO,Ylistaro,Ylistaro,17,RL,--3-----,1307,,6114N 02225E,
,FI,YLI,Ylivieska,Ylivieska,14,AF,---4----,1401,,6405N 02433E,
,FI,YMY,Ylämylly,Ylamylly,13,RL,--3-----,1307,,6237N 02934E,
,FI,YJA,Ylöjärvi,Ylojarvi,11,RL,-23--6--,1307,,6133N 02335E,
+,FI,YPA,Ypäjä,Ypaja,19,AA,--3-----,1907,,6048N 02317E,
,FI,YXP,Yxpila,Yxpila,,RL,123-----,0901,,6350N 02302E,
,FI,ATS,Äetsä,Aetsa,11,RL,-23-----,1307,,6117N 02241E,
,FI,ATI,Ähtäri,Ahtari,,RQ,--3-----,0101,,,
,FI,APK,Äkäslompolo,Akaslompolo,10,AA,--3-----,1601,,6736N 02409E,
,FI,AAN,Äänekoski,Aanekoski,08,AF,--3-----,1307,,,
,FI,swe_TKU,Åbo (Turku),Abo (Turku),19,AI,1-34----,1307,,6027N 02217E,
