,CR,SPI,Sarapiquí,Sarapiqui,H,RL,1-3--6--,0401,,1029N 08401W,
,CR,SRI,Sarchí,Sarchi,A,RL,1-3--6--,0307,,1005N 08421W,
,CR,SAR,Sardinal,Sardinal,G,RQ,--3-----,0901,,1031N 08538W,
,CR,SQR,Siquirres,Siquirres,L,RL,-23-----,0407,,1006N 08331W,
,CR,SIX,Sixaola/Talamanca,Sixaola/Talamanca,L,RL,1----6--,0901,,0931N 08237W,
,CR,SAM,Sámara,Samara,G,RL,1-3--6--,0401,,0953N 08532W,
,CR,TCA,Tabarca,Tabarca,SJ,RL,-2------,1301,,0949N 08407W,
,CR,TNC,Talamanca,Talamanca,L,RL,--3-----,1407,,0936N 08247W,
,CR,TAM,Tamarindo,Tamarindo,G,RQ,--3-----,0901,,1026N 08516W,
,CR,TBR,Tambor,Tambor,P,RQ,--3-----,0901,,0943N 08502W,
,CR,TAP,Tapanti,Tapanti,C,RQ,-----6--,0907,,0946N 08346W,
,CR,TAR,Tarbaca,Tarbaca,SJ,RL,--3-----,1407,,0949N 08407W,
,CR,TCS,Tarcoles,Tarcoles,P,RL,--3-----,1301,,0946N 08437W,
,CR,TJR,Tejar,Tejar,SJ,RL,-----6--,0901,,0945N 08414W,
,CR,TBC,Tierra Blanca,Tierra Blanca,C,RL,-----6--,1301,,0955N 08354W,
,CR,LTA,Tigra,Tigra,A,RL,--3-----,1101,,1021N 08436W,
,CR,TIL,Tilaran,Tilaran,G,RQ,--3-----,1001,,1028N 08458W,
,CR,TTQ,Tortuguero,Tortuguero,L,RL,---4----,0907,,1034N 08335W,
,CR,TRE,Tres Ríos,Tres Rios,C,RL,1-3--6--,0307,,0954N 08511W,
,CR,TUC,Tucurrique,Tucurrique,C,RL,--3-----,1601,,0951N 08343W,
,CR,TUR,Turrialba,Turrialba,C,RL,--3-----,0401,,0954N 08341W,
,CR,TUA,Turrubares,Turrubares,A,RL,1----6--,0901,,0937N 08431W,
,CR,TRR,Turrucares,Turrucares,A,RQ,-----6--,1007,,0958N 08419W,
,CR,UJA,Ujarrás,Ujarras,A,RL,--3-----,0401,,1017N 08412W,
,CR,URS,Ujarrás,Ujarras,C,RL,--3-----,0701,,0950N 08350W,
,CR,UPA,Upala,Upala,A,RQ,--3-----,0607,,1053N 08500W,
,CR,UTA,Uvita,Uvita,P,RL,--3-----,1601,,0909N 08345W,
,CR,FDF,Venecia,Venecia,L,RL,--3-----,1701,,1002N 08314W,
,CR,VA2,Venecia,Venecia,A,RQ,--3--6--,0907,,1022N 08417W,
,CR,PVZ,Veracruz,Veracruz,P,RL,-----6--,0901,,1014N 08449W,
,CR,VER,Veracruz,Veracruz,A,RL,--3-----,1207,,1031N 08415W,
,CR,VF2,Villa Franca,Villa Franca,L,RQ,-----6--,0907,,1018N 08336W,
,CR,VDJ,Vuelta de Jorco,Vuelta de Jorco,SJ,RL,--3-----,1301,,0948N 08408W,
,CR,ZAP,Zapote,Zapote,H,RL,--3-----,1301,,1033N 08349W,
,CR,ZAR,Zarcero / Naranjo,Zarcero / Naranjo,A,RL,1----6--,0901,,1011N 08424W,
