,IN,IXC,Chandigarh,Chandigarh,PB,AI,---4----,1401,,3044N 07647E,
,IN,CHA,Chandrapur,Chandrapur,MH,RL,--3-----,1201,,1957N 07918E,
,IN,CHG,Changanacherry,Changanacherry,KL,AA,--3-----,1601,,0928N 07633E,
,IN,CRB,Changrabandha,Changrabandha,WB,AA,-23----B,0207,,2625N 08855E,
,IN,CHR,Chapora,Chapora,GA,AA,1-------,0006,,,
,IN,CSI,Chattrapati Shivaji International Apt,Chattrapati Shivaji International Apt,MH,RL,-234----,0701,BOM,1905N 07252E,
,IN,CPR,Chawapayal ICD/Samrala,Chawapayal ICD/Samrala,PB,AA,-----6--,1501,,3050N 07611E,
,IN,CPU,Chengalpattu,Chengalpattu,TN,RL,--3-----,0212,,1242N 07959E,
,IN,CGN,Chengannur,Chengannur,KL,RL,-----6--,1107,,0920N 07638E,
,IN,MAA,Chennai (ex Madras),Chennai (ex Madras),TN,AA,12345---,0407,,1305N 08017E,
,IN,CTI,Chetlat Is,Chetlat Is,LD,AA,1-------,0006,,,
,IN,PUZ,Chetpet,Chetpet,TN,RL,--3-----,1401,,1304N 08014E,
,IN,VTC,Cheyyar-SEZ/Vellore,Cheyyar-SEZ/Vellore,TN,RQ,-----6--,1001,,1256N 07908E,
,IN,CHN,Chhani/Vadodora,Chhani/Vadodora,GJ,RL,--3--6--,0507,,2218N 07311E,
,IN,CHH,Chhatarpur,Chhatarpur,MP,RL,--3-----,1201,,2454N 07935E,
,IN,CDM,Chidambaram,Chidambaram,TN,RL,-23-----,0701,,1124N 07942E,
,IN,CHI,Chikaballur,Chikaballur,AN,RQ,1-------,0901,,,
,IN,CKH,Chikalthana,Chikalthana,,RL,--3-----,0901,,1957N 07573E,
,IN,CHY,Chimakurthy,Chimakurthy,AP,AA,--3-----,1601,,1530N 08002E,
,IN,CHV,Chinchvad,Chinchvad,MH,RL,--3-----,1207,,1837N 07347E,
,IN,CST,Chinchwad Station,Chinchwad Station,MH,RQ,-23--6--,1001,,1838N 07347E,
,IN,CBC,CHIPL SEZ/Coimbatore,CHIPL SEZ/Coimbatore,TN,AA,-----6--,1501,,1115N 07720E,
,IN,CPL,Chiplun,Chiplun,MH,RQ,--3-----,0907,,1732N 07331E,
,IN,CLX,Chirala,Chirala,AP,AA,-----6--,0002,,,ICD/CFS
,IN,CHW,Chirawa,Chirawa,RJ,RL,--3-----,1807,,2815N 07538E,
,IN,CKA,Chirkunda,Chirkunda,,RL,-----6--,1201,,2374N 08678E,
,IN,CHT,Chittoor,Chittoor,AP,RL,-23-----,0701,,1312N 07906E,
,IN,CHO,Chittorgarh,Chittorgarh,RJ,RL,--3-----,1201,,2453N 07437E,
,IN,CHS,Cholapuram,Cholapuram,TN,RL,-23-----,0901,,0922N 07735E,
,IN,CHL,Choolai,Choolai,TN,RL,-----6--,1201,,1305N 08016E,
,IN,CHU,Churu,Churu,RJ,RL,--3-----,1201,,2636N 07527E,
,IN,TMX,CMTL ICD/Thimmapur,CMTL ICD/Thimmapur,AP,AA,--3--6--,1207,,1630N 07815E,
,IN,COK,Cochin,Cochin,KL,AA,1234-6--,0307,,0958N 07614E,
,IN,CJB,Coimbatore,Coimbatore,TN,AA,---4-6--,0002,,,ICD/CFS = CBE
,IN,COL,Colochel,Colochel,,QQ,1-------,8112,,,
,IN,BLE,Concor ICD/Balasore,Concor ICD/Balasore,OR,AA,-----6--,1601,,2129N 08655E,
,IN,JSG,Concor ICD/Jharsuguda,Concor ICD/Jharsuguda,OR,AA,-----6--,1707,,2156N 08403E,
,IN,KPK,Concor Icd/Mihan,Concor Icd/Mihan,MH,AA,-----6--,1801,,2103N 07902E,
,IN,RML,Concor Icd/Nayaraipur,Concor Icd/Nayaraipur,CT,AA,-----6--,1801,,2116N 08107E,
,IN,BVC,Concor-ICD/Ballabhgarh,Concor-ICD/Ballabhgarh,HR,AF,-----6--,1101,,2821N 07719E,
,IN,CON,Contai,Contai,WB,RL,--3-----,1807,,2146N 08745E,
,IN,COH,Cooch Behar,Cooch Behar,,AI,---4----,0001,,,
,IN,COO,Coondapur (Ganguly),Coondapur (Ganguly),KA,AA,1-------,0002,,,
,IN,CNR,Coonoor,Coonoor,TN,RQ,-----6--,1001,,1121N 07649E,
,IN,CRN,Cornwallis,Cornwallis,AN,AA,1-------,0006,,,
,IN,COS,Cossipore,Cossipore,WB,RL,--3-----,0201,,2237N 08822E,
,IN,TBC,CTSI SEZ/Siruseri,CTSI SEZ/Siruseri,TN,AA,--3--6--,1207,,1305N 08017E,
,IN,CDL,Cuddalore,Cuddalore,TN,AA,1-------,0002,,,
,IN,CDP,Cuddapah,Cuddapah,,AI,---4----,0001,,,
,IN,CUT,Cuttack,Cuttack,OR,RL,--3-----,1201,,2030N 08550E,
,IN,DHP,Dabhol Port,Dabhol Port,MH,AA,1-------,0002,,,
,IN,DRL,Dabolim,Dabolim,GA,RL,1-------,0002,,,
,IN,DAD,Dadra,Dadra,GJ,RL,--3-----,0701,,2019N 07258E,
,IN,DRI,Dadri,Dadri,UP,RL,-23-----,0407,,2834N 07733E,
,IN,DCT,Dadri Container Terminal,Dadri Container Terminal,UP,RL,-----6--,1707,,2834N 07732E,
,IN,DER,Dadri ICD/Noida,Dadri ICD/Noida,UP,RQ,-----6--,1001,,2834N 07733E,
,IN,DHU,Dahanu,Dahanu,MH,AA,1-------,0002,,,
,IN,DAH,Dahej,Dahej,GJ,AA,1-------,0002,,,
,IN,BHD,Dahez SEZ,Dahez SEZ,GJ,RQ,-----6--,0907,,2142N 07235E,
,IN,DLU,Dalu,Dalu,ML,AA,-------B,0006,,,
,IN,DAM,Daman,Daman,DD,AA,1--4----,0002,NMB,,
,IN,DAO,Damoh,Damoh,MP,RL,--3-----,1201,,2350N 07927E,
,IN,DTW,Dantiwara,Dantiwara,MH,AA,1-------,0006,,,
,IN,DAE,Daparizo,Daparizo,,AI,---4----,0001,,,
,IN,DPR,Dappar,Dappar,PB,AA,--3--6--,1301,,3031N 07648E,
,IN,DAI,Darjeeling,Darjeeling,,AI,---4----,0001,,,
,IN,DRG,Darranga,Darranga,AS,AA,-------B,0006,,,
,IN,DRA,Dashrath Puri,Dashrath Puri,DL,RL,-----6--,1107,,2836N 07705E,
,IN,RTR,Dasrath,Dasrath,OR,RL,--3-----,1301,,2050N 08627E,
,IN,DAT,Datia,Datia,MP,RL,--3-----,1201,,2539N 07827E,
,IN,DLB,Daulatabad,Daulatabad,MH,AA,--3-----,0501,,1956N 07514E,
,IN,DAU,Dausa,Dausa,RJ,RL,--3-----,1201,,2653N 07620E,
,IN,DWK,Dawki,Dawki,ML,AA,-------B,0006,,,
,IN,CDD,DCA-I SEZ/Chandigarh,DCA-I SEZ/Chandigarh,HR,AA,--3--6--,1207,,3044N 07647E,
,IN,CDC,DCA-II SEZ/Chandigarh,DCA-II SEZ/Chandigarh,HR,AA,--3--6--,1207,,3044N 07647E,
,IN,DEE,Deesa (Disa),Deesa (Disa),GJ,RL,--3-----,1207,,2415N 07210E,
,IN,DED,Dehra Dun,Dehra Dun,UT,AI,---4----,1601,,3019N 07802E,
,IN,HRI,Dehri,Dehri,BR,RQ,--3-----,1707,,2452N 08410E,
+,IN,KML,Deipl Sez/Kurubarapalli,Deipl Sez/Kurubarapalli,TN,AA,-----6--,1907,,1232N 07812E,
,IN,DEL,Delhi,Delhi,DL,AA,---45---,0002,,,
,IN,DMR,Demagir,Demagir,NL,AA,-------B,0006,,,
,IN,DEG,Deogad,Deogad,MH,AA,1-------,0006,,,
,IN,DEB,Deogarh,Deogarh,OR,RL,--3-----,1201,,2132N 08444E,
,IN,DEO,Deoria,Deoria,UP,RL,--3-----,1201,,2630N 08347E,
,IN,DEP,Deparizo,Deparizo,,AI,---4----,0001,,,
,IN,DBA,Dera Bassi,Dera Bassi,PB,RL,--3-----,0901,,3035N 07650E,
,IN,DTM,Devathanam/Tiruchirappalli,Devathanam/Tiruchirappalli,TN,RL,--3-----,1301,,0923N 07727E,
,IN,DEW,Dewas,Dewas,MP,RQ,--3-----,1001,,2258N 07604E,
,IN,DHL,Dhalaighat,Dhalaighat,TR,AA,-------B,0006,,,
