,UA,ZUY,Pervomaysk,Pervomaysk,51,RL,-----6--,0901,,4729N 02939E,
,UA,PIV,Pivdenne,Pivdenne,63,RL,-----6--,1107,,4952N 03604E,
,UA,PRN,Plodorodnoye,Plodorodnoye,23,RL,-23-----,0501,,4710N 03519E,
,UA,PLO,Plotycha,Plotycha,61,RL,--3-----,1301,,4937N 02534E,
,UA,PGN,Podgorodnaya,Podgorodnaya,48,RL,-23-----,0901,,4807N 03052E,
,UA,POD,Podvorki,Podvorki,63,RL,--3-----,1301,,4958N 03605E,
,UA,PLY,Polohy,Polohy,23,RL,-23-----,1201,,4729N 03615E,
,UA,GIR,Polonka,Polonka,07,RL,--3-----,0901,,5041N 02517E,
,UA,PLV,Poltava,Poltava,,AI,---4----,0001,,,
,UA,POP,Popasnaja,Popasnaja,09,RL,--3-----,1207,,4837N 03823E,
,UA,PRU,Prut,Prut,,AI,-2------,0212,,5019N 02803E,
,UA,PRY,Pryazhevo,Pryazhevo,,RL,--3-----,0901,,5011N 02841E,
,UA,PLK,Pryluky,Pryluky,74,RL,-23-----,0407,,5036N 03224E,
,UA,PMY,Pustomyty,Pustomyty,46,RL,--3-----,0207,,4943N 02354E,
,UA,LOR,Radekhiv,Radekhiv,46,RL,-----6--,1607,,5016N 02438E,
,UA,RAD,Radisne,Radisne,51,RL,--3-----,0901,,4701N 03022E,
,UA,RAF,Rafalivka,Rafalivka,56,RL,--3-----,1307,,5118N 02601E,
,UA,RAR,Rava Ruskaya,Rava Ruskaya,,AI,-2------,0212,,5015N 02337E,
,UA,RNI,Reni,Reni,51,AA,12------,1707,,4525N 02817E,
,UA,CRY,Ripky,Ripky,74,RL,-----6--,1707,,5148N 03105E,
,UA,XXX,RIS Inland waterways,RIS Inland waterways,,AI,1-------,1101,,,
,UA,RIV,Rivne,Rivne,56,AA,-----6--,1707,,5037N 02615E,
,UA,ROH,Rohatyn,Rohatyn,26,RL,--3-----,1207,,4925N 02437E,
,UA,RWN,Rovno,Rovno,,AI,---4----,0001,,,
,UA,RZ5,Rozdil'na,Rozdil'na,51,RL,-2------,1301,,4651N 03005E,
,UA,RUB,Rubizhne,Rubizhne,09,RL,--3-----,1207,,4900N 03822E,
,UA,SVP,Sevastopol,Sevastopol,40,AA,0-------,1707,,4437N 03330E,
,UA,SEV,Severodoneck,Severodoneck,,AI,---4----,0001,,,
,UA,ZUC,Severodonetsk,Severodonetsk,09,RL,-----6--,0901,,4856N 03830E,
,UA,VKK,Shepetovka,Shepetovka,68,RL,-23-----,0901,,5010N 02704E,
,UA,MKS,Shman'kovchyki,Shman'kovchyki,61,RL,--3-----,1607,,4858N 02554E,
,UA,TKK,Shostka,Shostka,59,AA,-23-----,1707,,5151N 03329E,
,UA,SIP,Simferopol,Simferopol,43,AI,---4----,0212,,4457N 03406E,
,UA,SKD,Skadovsk,Skadovsk,65,AA,1-3-----,1707,,4606N 03254E,
,UA,SPA,Skala-Podil's'Ka,Skala-Podil's'Ka,61,RL,--3-----,1501,,4851N 02612E,
,UA,SVR,Skvira,Skvira,,RL,-----6--,1201,,4944N 02940E,
,UA,SYA,Slov'yans'k,Slov'yans'k,,RL,-23-----,0601,,4851N 03735E,
,UA,SMI,Smela,Smela,71,RL,--3-----,0701,,4913N 03152E,
,UA,SKL,Sokal',Sokal',46,RL,--3-----,1301,,5028N 02416E,
,UA,SOK,Sokilnyky,Sokilnyky,,RL,--3-----,0901,,4947N 02359E,
,UA,SDR,Soledar,Soledar,14,RL,--3-----,0501,,4840N 03805E,
,UA,STA,Starokonstantinov,Starokonstantinov,68,RL,-23-----,0507,,4945N 02713E,
,UA,UMY,Sumy,Sumy,,AI,---4----,0001,,,
,UA,SLY,Susly,Susly,18,AA,--3-----,1707,,5033N 02737E,
,UA,SAV,Svalyava,Svalyava,21,RL,-----6--,1201,,4833N 02259E,
,UA,SVK,Sverdlovs'k,Sverdlovs'k,09,RL,-23-----,0901,,4804N 03939E,
,UA,DSK,Svetlovodsk,Svetlovodsk,35,RL,1-3-----,0901,,4903N 03314E,
,UA,STK,Svitlovods'k,Svitlovods'k,35,RL,--3-----,1601,,4905N 03315E,
,UA,TAN,Tal Ne,Tal Ne,71,RL,-----6--,1107,,4853N 03042E,
,UA,TAL,Talne,Talne,71,RL,--3-----,1707,,4853N 03042E,
,UA,TKV,Tankovoye,Tankovoye,43,RL,--3-----,1801,,4439N 03349E,
,UA,TER,Terebovlya,Terebovlya,61,RL,-23-----,0901,,4917N 02541E,
,UA,TNL,Ternopol,Ternopol,61,AI,---4----,0212,,4933N 02535E,
,UA,TOK,Tomilovka,Tomilovka,32,RL,--3-----,1501,,4945N 03016E,
,UA,TOR,Torez,Torez,14,RL,--3-----,1207,,4802N 03835E,
,UA,TSY,Trostyanets,Trostyanets,59,RL,-23-----,0307,,5028N 03456E,
,UA,TRU,Truskavets,Truskavets,46,RL,--3-----,1707,,4916N 02330E,
,UA,TSP,Tsyurupyns'k,Tsyurupyns'k,65,RL,-23-----,1407,,4636N 03242E,
,UA,TCV,Tyachiv,Tyachiv,21,RL,-23-----,0407,,4801N 02335E,
,UA,UGL,Uglegorsk,Uglegorsk,14,AA,--3-----,1707,,4818N 03816E,
