,DZ,QQU,Qued Rhiou,Qued Rhiou,48,RL,--3-----,0907,,3558N 00055E,
,DZ,QOZ,Qued Zenati,Qued Zenati,25,RL,--3-----,0907,,3620N 00710E,
,DZ,REG,Reghaia,Reghaia,35,RL,--3-----,1601,,3644N 00320E,
,DZ,QZN,Relizane,Relizane,48,RL,--3-----,0907,,3545N 00037E,
,DZ,RMC,Remchi,Remchi,13,RL,--3-----,1301,,3503N 00125W,
,DZ,ONO,Rhourde Nouss,Rhourde Nouss,,RQ,-----6--,1001,,2830N 00645E,
,DZ,ROU,Rouiba,Rouiba,16,RL,1----6--,0901,,3644N 00317E,
,DZ,SBY,Salah Bey,Salah Bey,16,RL,--3-----,1601,,3551N 00517E,
,DZ,SAO,Saoula,Saoula,42,RL,--3-----,1401,,3642N 00301E,
,DZ,QDZ,Saïda,Saida,20,RL,--3-----,0907,,3450N 00090E,
,DZ,QDT,Sedrata,Sedrata,41,RL,--3-----,0907,,3608N 00731E,
,DZ,SBA,Sidi Bel Abbes,Sidi Bel Abbes,,RL,--3--6--,0901,,3511N 00038W,
,DZ,SDY,Sidi Yahia,Sidi Yahia,13,RL,-----6--,1201,,3444N 00135W,
,DZ,QIL,Sig,Sig,31,RL,--3-----,0907,,3532N 00011W,
,DZ,SKI,Skikda (ex Philippeville),Skikda (ex Philippeville),,AI,1--4----,9601,,,
,DZ,QSK,Souk Ahras,Souk Ahras,41,RL,--3-----,0907,,3617N 00757E,
,DZ,BO7,Sour El Ghozlane,Sour El Ghozlane,10,RL,--3-----,1601,,3609N 00341E,
,DZ,SET,Sétif,Setif,,RL,-23-----,0601,,3611N 00524E,
,DZ,TAH,Taher,Taher,,RL,--3-----,0601,,3646N 00553E,
,DZ,TMR,Tamanrasset,Tamanrasset,,RQ,---4----,0901,,2248N 00527E,
,DZ,TEE,Tbessa,Tbessa,,RQ,---4----,0901,,,
,DZ,TBS,Tebessa,Tebessa,12,RQ,1----6--,1001,,3524N 00807E,
,DZ,TID,Tiaret,Tiaret,,RQ,---4----,0901,,3528N 00121E,
,DZ,TMX,Timimoun,Timimoun,01,RQ,---4----,0901,,2914N 00016E,
,DZ,TIN,Tindouf,Tindouf,37,RQ,---4----,0901,,2743N 00810W,
,DZ,AZA,Tipaza,Tipaza,01,RQ,--3-----,0901,,,
,DZ,TIZ,Tizi Ouzou,Tizi Ouzou,01,RL,--3-----,0901,,3643N 00403E,
,DZ,TLM,Tlemcen,Tlemcen,13,RL,1234-6--,0407,,3452N 00118W,
,DZ,TGR,Touggourt,Touggourt,30,RQ,---4----,0901,,,
,DZ,TEN,Ténès,Tenes,,RL,1-------,0212,,3631N 00119E,
