,FR,AFO,Amphion les Bains,Amphion les Bains,74,RL,--3-----,1901,,4624N 00632E,
,FR,AMP,Amplepuis,Amplepuis,69,RL,--3-----,0207,,4559N 00419E,
,FR,2AM,Ampoigné,Ampoigne,53,RL,--3-----,1901,,4749N 00049W,
,FR,UPA,Ampuis,Ampuis,69,RL,--3-----,1901,,4529N 00449E,
,FR,YMA,Amy,Amy,60,RL,--3-----,0701,,4939N 00249E,
,FR,AEC,Amécourt,Amecourt,27,RL,--3-----,0507,,4923N 00144E,
,FR,ABP,Amélie-les-Bains-Palalda,Amelie-les-Bains-Palalda,66,RL,--3-----,0212,,4228N 00240E,
,FR,AJS,Anais,Anais,16,RL,--3-----,0701,,4546N 00013E,
,FR,AA3,Anan,Anan,31,RL,--3-----,1701,,4321N 00049E,
,FR,ANC,Ancenis,Ancenis,44,RL,--3-----,1901,,4722N 00111W,
,FR,ACV,Ancerville,Ancerville,55,RL,--3-----,1101,,4838N 00502E,
,FR,ANR,Ancerville,Ancerville,57,RL,--3-----,0201,,4901N 00623E,
,FR,ANH,Anché,Anche,86,RL,--3-----,0501,,4621N 00016E,
,FR,ANF,Ancier,Ancier,70,RL,--3-----,1901,,4726N 00537E,
,FR,AYF,Ancy-le-Franc,Ancy-le-Franc,89,RL,--3--6--,1901,,4746N 00410E,
,FR,ASE,Ancy-sur-Moselle,Ancy-sur-Moselle,57,RL,--3-----,0201,,4902N 00603E,
,FR,ADC,Andance,Andance,07,RL,--3-----,1901,,4514N 00448E,
,FR,ZAU,Andancette,Andancette,26,RL,-----6--,1901,,4514N 00448E,
,FR,DRD,Andard,Andard,49,RL,--3-----,1401,,4727N 00024W,
,FR,AD9,Andelnans,Andelnans,90,RL,--3-----,1701,,4736N 00652E,
,FR,AND,Andelot-Blancheville,Andelot-Blancheville,52,RL,--3-----,1901,,4815N 00518E,
,FR,ADM,Andelot-en-Montagne,Andelot-en-Montagne,39,RL,--3-----,0501,,4651N 00556E,
,FR,ADB,Andernos-les-Bains,Andernos-les-Bains,33,RL,1-3-----,1901,,4444N 00106W,
,FR,A9C,Andert-et-Condon,Andert-et-Condon,01,RL,--3-----,1707,,4548N 00539E,
,FR,AI2,Andeville,Andeville,60,RL,--3-----,1801,,4915N 00210E,
,FR,AT6,Andillac,Andillac,81,RL,-----6--,1901,,4400N 00154E,
,FR,A95,Andilly,Andilly,95,RL,--3-----,1901,,4900N 00218E,
,FR,DIY,Andilly,Andilly,17,RL,--3-----,1901,,4615N 00102W,
,FR,AYY,Andilly-en-Bassigny,Andilly-en-Bassigny,52,RL,--3-----,0501,,4755N 00531E,
,FR,ADJ,Andiran,Andiran,47,RL,--3-----,1301,,4406N 00016E,
,FR,A68,Andolsheim,Andolsheim,68,RL,--3-----,1407,,4804N 00725E,
,FR,A7N,Andon,Andon,06,RL,--3-----,1801,,4346N 00647E,
,FR,ANJ,Andouillé,Andouille,53,RL,--3-----,1601,,4811N 00047W,
,FR,ADT,Andrest,Andrest,65,RL,--3-----,0501,,4319N 00004E,
,FR,AZL,Andrezel,Andrezel,77,RL,--3-----,1901,,4836N 00249E,
,FR,ADZ,Andrezé,Andreze,49,RL,--3-----,0701,,4709N 00057W,
,FR,YAY,Andrésy,Andresy,78,RL,--3-----,0901,,4859N 00204E,
,FR,AZX,Andrézieux-Bouthéon,Andrezieux-Boutheon,42,RL,--3-----,1901,,4532N 00416E,
,FR,ADU,Anduze,Anduze,30,RL,-23-----,0407,,4403N 00359E,
,FR,ADE,Andé,Ande,27,RL,--3-----,0212,,4914N 00114E,
,FR,AET,Anet,Anet,28,RL,--3-----,1901,,4851N 00126E,
,FR,NEZ,Anetz,Anetz,44,RL,--3-----,1901,,4723N 00106W,
,FR,AHP,Angeac-Champagne,Angeac-Champagne,16,RL,--3-----,0901,,4536N 00018W,
,FR,AHT,Angeac-Charente,Angeac-Charente,16,RL,--3--6--,1901,,4538N 00004W,
,FR,ANE,Angers,Angers,49,AF,-234----,1901,,4728N 00033W,
,FR,ANV,Angerville,Angerville,91,RL,--3-----,1901,,4819N 00200E,
,FR,UGH,Angerville-Bailleul,Angerville-Bailleul,76,RL,--3-----,1401,,4940N 00027E,
,FR,AVH,Angerville-la-Campagne,Angerville-la-Campagne,27,RL,--3-----,1901,,4859N 00110E,
,FR,GV7,Angervilliers,Angervilliers,91,RL,--3-----,1601,,4835N 00204E,
,FR,T82,Angeville,Angeville,82,RL,--3-----,1407,,4400N 00102E,
,FR,GL9,Anglade,Anglade,33,RL,--3--6--,1901,,4513N 00038W,
,FR,TO2,Anglars-Nozac,Anglars-Nozac,46,RL,--3-----,1401,,4447N 00125E,
,FR,AGT,Anglefort,Anglefort,01,RL,--3-----,1901,,4555N 00549E,
,FR,AQM,Anglemont,Anglemont,88,RL,--3-----,1301,,4823N 00640E,
,FR,ALT,Anglet,Anglet,64,RL,--3-----,0201,,4329N 00131W,
,FR,AG5,Anglure,Anglure,51,RL,--3-----,1401,,4835N 00349E,
,FR,P5Y,Anglès,Angles,81,RL,--3-----,1407,,4334N 00234E,
,FR,AJJ,Angoulins,Angoulins,17,RL,--3-----,1301,,4606N 00105W,
,FR,ANG,Angoulême,Angouleme,16,AF,-234----,1901,,4539N 00010E,
,FR,AQG,Angres,Angres,62,RL,--3--6--,1901,,5024N 00245E,
,FR,ASQ,Angresse,Angresse,40,RL,--3-----,1301,,4339N 00123W,
,FR,TG7,Anguilcourt-le-Sart,Anguilcourt-le-Sart,02,RL,--3-----,1707,,4941N 00326E,
,FR,AGY,Angy,Angy,60,RL,--3-----,1901,,4919N 00219E,
,FR,AG3,Angé,Ange,41,RL,-----6--,1901,,4720N 00115E,
,FR,ANN,Aniane,Aniane,34,RL,--3-----,1901,,4341N 00335E,
,FR,ANI,Aniche,Aniche,59,RL,--3-----,0201,,5019N 00314E,
,FR,AYC,Anizy-le-Château,Anizy-le-Chateau,02,RL,--3-----,0407,,4930N 00327E,
,FR,AJU,Anjou,Anjou,38,RL,--3-----,1407,,4521N 00453E,
,FR,A36,Anjouin,Anjouin,36,RL,--3-----,1407,,4712N 00147E,
,FR,T9R,Anjoutey,Anjoutey,90,RL,--3-----,1601,,4742N 00656E,
,FR,QNA,Annay,Annay,58,RL,--3-----,1901,,4732N 00256E,
,FR,YNA,Annay,Annay,62,RL,--3-----,1407,,5028N 00253E,
,FR,NCY,Annecy,Annecy,74,AF,-2345---,1901,,4554N 00608E,
,FR,AVB,Annecy-le-Vieux,Annecy-le-Vieux,74,RL,-----6--,1001,,4555N 00609E,
,FR,ANM,Annemasse,Annemasse,74,AF,-23-5---,1901,,4612N 00614E,
,FR,AQI,Annequin,Annequin,62,RL,--3-----,1301,,5030N 00243E,
,FR,N8B,Annesse-et-Beaulieu,Annesse-et-Beaulieu,24,RL,--3-----,1707,,4510N 00033E,
,FR,AM6,Annet-sur-Marne,Annet-sur-Marne,77,RL,--3-----,1607,,4855N 00243E,
,FR,AXW,Anneville-Ambourville,Anneville-Ambourville,76,RL,--3-----,1407,,4928N 00053E,
,FR,AN7,Anneville-sur-Scie,Anneville-sur-Scie,76,RL,--3--6--,1901,,4950N 00105E,
,FR,ANY,Anneyron,Anneyron,26,RL,--3-----,1901,,4516N 00453E,
,FR,AZN,Annezin,Annezin,62,RL,--3-----,1901,,5032N 00237E,
,FR,AN8,Annoire,Annoire,39,RL,--3-----,1101,,4657N 00517E,
,FR,AOY,Annonay,Annonay,07,RL,--3-----,1901,,4514N 00440E,
,FR,A3N,Annoville,Annoville,50,RL,--3-----,1801,,4858N 00132W,
,FR,AN4,Annullin,Annullin,59,RL,--3-----,1901,,5032N 00256E,
,FR,NRA,Anor,Anor,59,RL,--3-----,1901,,5000N 00406E,
,FR,ANL,Anould,Anould,88,RL,--3-----,1901,,4811N 00657E,
,FR,ASV,Ansac-sur-Vienne,Ansac-sur-Vienne,16,RL,--3-----,1901,,4600N 00039E,
,FR,XAN,Anse,Anse,69,RL,123-----,0601,,4556N 00443E,
,FR,AN9,Ansouis,Ansouis,84,RL,--3-----,1901,,4344N 00528E,
,FR,ATI,Anteuil,Anteuil,25,RL,--3-----,0601,,4723N 00633E,
